step,phase,ee_x,ee_y,ee_z,joint_base,joint_shoulder,joint_elbow,joint_wrist_pitch,joint_wrist_roll,joint_left_finger,joint_right_finger
143,joint0_neg,-0.08645779639482498,0.017582401633262634,0.3371206223964691,-0.20062795281410217,-0.14110857248306274,-1.0256602764129639,0.3456745445728302,0.014888880774378777,-1.7788175910027348e-07,-0.5226975083351135
144,joint0_neg,-0.08641185611486435,0.0183480903506279,0.3371565341949463,-0.20922575891017914,-0.14223459362983704,-1.0214403867721558,0.34059855341911316,0.013359329663217068,-7.04701932363605e-08,-0.5229045152664185
145,joint0_neg,-0.08634617924690247,0.01898200437426567,0.3369004428386688,-0.21639414131641388,-0.14295341074466705,-1.0317782163619995,0.3568565845489502,-0.006828605197370052,-2.3937502646731446e-07,-0.5222606062889099
146,joint0_neg,-0.08626332134008408,0.019729644060134888,0.33690130710601807,-0.2248469740152359,-0.14388836920261383,-1.0301244258880615,0.3556967079639435,-0.010337140411138535,-3.6850343576588784e-07,-0.5222758054733276
147,joint0_neg,-0.08617392927408218,0.020476318895816803,0.33690497279167175,-0.2332899570465088,-0.14476639032363892,-1.0282024145126343,0.35391664505004883,-0.014085149392485619,-2.892885220262542e-07,-0.5222784280776978
148,joint0_neg,-0.08607655018568039,0.021222330629825592,0.33691295981407166,-0.24173057079315186,-0.14558857679367065,-1.026005744934082,0.3515506982803345,-0.017750831320881844,-3.876758114529366e-07,-0.5222645401954651
149,joint0_neg,-0.0859694704413414,0.021968264132738113,0.3369283080101013,-0.2501815855503082,-0.14635485410690308,-1.0234647989273071,0.34853503108024597,-0.02085604891180992,-3.2665687399457966e-07,-0.522240400314331
150,joint0_neg,-0.08584479242563248,0.022715400904417038,0.33695918321609497,-0.258681058883667,-0.14705368876457214,-1.0205193758010864,0.3449452519416809,-0.02274269424378872,-2.482559864347422e-07,-0.5223262310028076
151,joint0_neg,-0.08570189028978348,0.023464709520339966,0.3370067775249481,-0.26724517345428467,-0.1476898491382599,-1.0171327590942383,0.34074535965919495,-0.02228054776787758,-1.552259192294514e-07,-0.5224742889404297
152,joint0_neg,-0.0860900804400444,0.024323537945747375,0.33751633763313293,-0.2753588855266571,-0.14973127841949463,-0.9603585004806519,0.2432384341955185,-0.025451844558119774,0.047479815781116486,-0.5236001014709473
153,joint0_neg,-0.08671168237924576,0.025132158771157265,0.3380712866783142,-0.28210631012916565,-0.15572741627693176,-0.7774578928947449,-0.07865748554468155,-0.021962175145745277,0.28950172662734985,-0.401747465133667
154,joint0_neg,-0.08652772009372711,0.025802098214626312,0.338006854057312,-0.28979989886283875,-0.15698152780532837,-0.7519831657409668,-0.12343133985996246,-0.04275577887892723,0.31229493021965027,-0.35417410731315613
155,joint0_neg,-0.08635009080171585,0.026512566953897476,0.3379991352558136,-0.29789936542510986,-0.15738441050052643,-0.7516047954559326,-0.12344037741422653,-0.05839840695261955,0.3032854199409485,-0.34369269013404846
156,joint0_neg,-0.08614669740200043,0.0272257961332798,0.33800897002220154,-0.3061065375804901,-0.15770223736763,-0.7511950135231018,-0.12327591329813004,-0.06984375417232513,0.29565155506134033,-0.3370659053325653
157,joint0_neg,-0.08591628819704056,0.027947448194026947,0.3380357325077057,-0.31449151039123535,-0.15793658792972565,-0.7507814764976501,-0.1229010596871376,-0.07396531850099564,0.29139482975006104,-0.33627772331237793
158,joint0_neg,-0.08566315472126007,0.028680114075541496,0.338071346282959,-0.32307106256484985,-0.15809482336044312,-0.7503630518913269,-0.12248610705137253,-0.06984011828899384,0.2916988432407379,-0.34133264422416687
159,joint0_neg,-0.08539537340402603,0.02942126989364624,0.3381052017211914,-0.3317936956882477,-0.15818312764167786,-0.7500101923942566,-0.12214188277721405,-0.05949370935559273,0.2960126996040344,-0.3502119481563568
160,joint0_neg,-0.08512070029973984,0.030164171010255814,0.33812958002090454,-0.34056204557418823,-0.15820685029029846,-0.7497560977935791,-0.12197713553905487,-0.047030434012413025,0.3022804856300354,-0.35975340008735657
161,joint0_neg,-0.0848427414894104,0.030900847166776657,0.33814364671707153,-0.34928035736083984,-0.15816375613212585,-0.7496707439422607,-0.12189313769340515,-0.03657349944114685,0.30787989497184753,-0.36732470989227295
162,joint0_neg,-0.08456053584814072,0.031626179814338684,0.3381512761116028,-0.3578994572162628,-0.15805372595787048,-0.7496916651725769,-0.12190915644168854,-0.0302555151283741,0.31123051047325134,-0.3717901408672333
163,joint0_neg,-0.08427120745182037,0.03234011307358742,0.3381570279598236,-0.3664305806159973,-0.15787358582019806,-0.7498120665550232,-0.12194077670574188,-0.027600368484854698,0.31230971217155457,-0.37377485632896423
164,joint0_neg,-0.08397278934717178,0.033046647906303406,0.33816149830818176,-0.37492528557777405,-0.15762227773666382,-0.7500276565551758,-0.12197939306497574,-0.026414956897497177,0.3124483525753021,-0.37473905086517334
165,joint0_back,-0.08427120745182037,0.03234011307358742,0.3381570279598236,-0.3664305806159973,-0.15787358582019806,-0.7498120665550232,-0.12194077670574188,-0.027600368484854698,0.31230971217155457,-0.37377485632896423
166,joint0_back,-0.08456053584814072,0.031626179814338684,0.3381512761116028,-0.3578994572162628,-0.15805372595787048,-0.7496916651725769,-0.12190915644168854,-0.0302555151283741,0.31123051047325134,-0.3717901408672333
167,joint0_back,-0.0848427414894104,0.030900847166776657,0.33814364671707153,-0.34928035736083984,-0.15816375613212585,-0.7496707439422607,-0.12189313769340515,-0.03657349944114685,0.30787989497184753,-0.36732470989227295
168,joint0_back,-0.08512070029973984,0.030164171010255814,0.33812958002090454,-0.34056204557418823,-0.15820685029029846,-0.7497560977935791,-0.12197713553905487,-0.047030434012413025,0.3022804856300354,-0.35975340008735657
169,joint0_back,-0.08539537340402603,0.02942126989364624,0.3381052017211914,-0.3317936956882477,-0.15818312764167786,-0.7500101923942566,-0.12214188277721405,-0.05949370935559273,0.2960126996040344,-0.3502119481563568
170,joint0_back,-0.08566315472126007,0.028680114075541496,0.338071346282959,-0.32307106256484985,-0.15809482336044312,-0.7503630518913269,-0.12248610705137253,-0.06984011828899384,0.2916988432407379,-0.34133264422416687
171,joint0_back,-0.08591628819704056,0.027947448194026947,0.3380357325077057,-0.31449151039123535,-0.15793658792972565,-0.7507814764976501,-0.1229010596871376,-0.07396531850099564,0.29139482975006104,-0.33627772331237793
172,joint0_back,-0.08614669740200043,0.0272257961332798,0.33800897002220154,-0.3061065375804901,-0.15770223736763,-0.7511950135231018,-0.12327591329813004,-0.06984375417232513,0.29565155506134033,-0.3370659053325653
173,joint0_back,-0.08635009080171585,0.026512566953897476,0.3379991352558136,-0.29789936542510986,-0.15738441050052643,-0.7516047954559326,-0.12344037741422653,-0.05839840695261955,0.3032854199409485,-0.34369269013404846
174,joint0_back,-0.08652772009372711,0.025802098214626312,0.338006854057312,-0.28979989886283875,-0.15698152780532837,-0.7519831657409668,-0.12343133985996246,-0.04275577887892723,0.31229493021965027,-0.35417410731315613
175,joint0_back,-0.08671168237924576,0.025132158771157265,0.3380712866783142,-0.28210631012916565,-0.15572741627693176,-0.7774578928947449,-0.07865748554468155,-0.021962175145745277,0.28950172662734985,-0.401747465133667
176,joint0_back,-0.0860900804400444,0.024323537945747375,0.33751633763313293,-0.2753588855266571,-0.14973127841949463,-0.9603585004806519,0.2432384341955185,-0.025451844558119774,0.047479815781116486,-0.5236001014709473
177,joint0_back,-0.08570189028978348,0.023464709520339966,0.3370067775249481,-0.26724517345428467,-0.1476898491382599,-1.0171327590942383,0.34074535965919495,-0.02228054776787758,-1.552259192294514e-07,-0.5224742889404297
178,joint0_back,-0.08584479242563248,0.022715400904417038,0.33695918321609497,-0.258681058883667,-0.14705368876457214,-1.0205193758010864,0.3449452519416809,-0.02274269424378872,-2.482559864347422e-07,-0.5223262310028076
179,joint0_back,-0.0859694704413414,0.021968264132738113,0.3369283080101013,-0.2501815855503082,-0.14635485410690308,-1.0234647989273071,0.34853503108024597,-0.02085604891180992,-3.2665687399457966e-07,-0.522240400314331
180,joint0_back,-0.08607655018568039,0.021222330629825592,0.33691295981407166,-0.24173055589199066,-0.14558857679367065,-1.026005744934082,0.3515506982803345,-0.017750831320881844,-3.876758114529366e-07,-0.5222645401954651
181,joint0_back,-0.08617392927408218,0.020476318895816803,0.33690497279167175,-0.2332899421453476,-0.14476639032363892,-1.0282024145126343,0.35391664505004883,-0.014085149392485619,-2.892885220262542e-07,-0.5222784280776978
182,joint0_back,-0.08626332134008408,0.019729644060134888,0.33690130710601807,-0.2248469591140747,-0.14388836920261383,-1.0301244258880615,0.3556967079639435,-0.010337140411138535,-3.6850343576588784e-07,-0.5222758054733276
183,joint0_back,-0.08634617924690247,0.01898200437426567,0.3369004428386688,-0.21639412641525269,-0.14295341074466705,-1.0317782163619995,0.3568565845489502,-0.006828605197370052,-2.3937502646731446e-07,-0.5222606062889099
184,joint0_back,-0.08641178160905838,0.018348073586821556,0.3371564745903015,-0.20922577381134033,-0.14223496615886688,-1.0214506387710571,0.34061774611473083,0.013363501988351345,-1.2672136051605776e-07,-0.5229039192199707
185,joint0_back,-0.08645779639482498,0.017582401633262634,0.3371206223964691,-0.20062793791294098,-0.14110857248306274,-1.0256602764129639,0.3456745445728302,0.014888880774378777,-1.7788175910027348e-07,-0.5226975083351135
186,joint0_back,-0.0864940658211708,0.016816921532154083,0.33708858489990234,-0.19203297793865204,-0.13992181420326233,-1.0296378135681152,0.35021576285362244,0.016512824222445488,-3.2207137223849713e-07,-0.5225071310997009
187,joint0_back,-0.08679363131523132,0.01612420752644539,0.33737167716026306,-0.18368253111839294,-0.13926465809345245,-1.005105972290039,0.3055938184261322,0.012593267485499382,0.006916601210832596,-0.5236003398895264
188,joint0_back,-0.08785513043403625,0.015589422546327114,0.33812078833580017,-0.17561648786067963,-0.14164231717586517,-0.8603330850601196,0.04551028832793236,0.020902302116155624,0.20278166234493256,-0.5235999822616577
189,joint0_back,-0.08794212341308594,0.014806639403104782,0.33808407187461853,-0.16680337488651276,-0.1421428918838501,-0.7812536358833313,-0.10013925284147263,0.016486968845129013,0.31064000725746155,-0.4119347035884857
190,joint0_back,-0.0879753828048706,0.014004788361489773,0.3380275070667267,-0.15786495804786682,-0.1404726207256317,-0.7826789021492004,-0.10237801820039749,0.0120747284963727,0.3108521103858948,-0.40429526567459106
191,joint0_back,-0.08799433708190918,0.013203458860516548,0.337970495223999,-0.14893792569637299,-0.1386999934911728,-0.7844297885894775,-0.10424655675888062,0.008220900781452656,0.3110422194004059,-0.39725977182388306
192,joint0_back,-0.08799953758716583,0.012402748689055443,0.3379124104976654,-0.14001919329166412,-0.1368272304534912,-0.7865058183670044,-0.10575328767299652,0.0047972840256989,0.31116923689842224,-0.39070844650268555
193,joint0_back,-0.08799135684967041,0.011602770537137985,0.3378528952598572,-0.13110655546188354,-0.13485297560691833,-0.7889302968978882,-0.10686720907688141,0.0017167995683848858,0.31117764115333557,-0.38458436727523804
194,joint0_back,-0.08796987682580948,0.01080363430082798,0.33779177069664,-0.12219890207052231,-0.132778137922287,-0.7916989326477051,-0.10759933292865753,-0.0010692382929846644,0.3110562264919281,-0.3788377642631531
195,joint0_back,-0.08793531358242035,0.01000554021447897,0.3377287983894348,-0.11329568922519684,-0.13060349225997925,-0.7948231101036072,-0.10792741924524307,-0.00358391716144979,0.31077638268470764,-0.37346917390823364
196,joint0_back,-0.08788730204105377,0.009208721108734608,0.3376648724079132,-0.10439781099557877,-0.128325954079628,-0.7983695268630981,-0.10772188007831573,-0.005775355268269777,0.3102400004863739,-0.36863869428634644
197,joint0_back,-0.08782635629177094,0.00841325893998146,0.33759891986846924,-0.09550303965806961,-0.12594838440418243,-0.8022827506065369,-0.10709349811077118,-0.007731936872005463,0.3095114231109619,-0.36417320370674133
198,joint0_back,-0.0877523198723793,0.007619427517056465,0.33753126859664917,-0.08661167323589325,-0.12347149848937988,-0.8065717816352844,-0.10601939260959625,-0.009443506598472595,0.3085707128047943,-0.36010730266571045
199,joint0_back,-0.08766517043113708,0.006827398668974638,0.33746182918548584,-0.07772364467382431,-0.1208956390619278,-0.8112307190895081,-0.1045069620013237,-0.010900290682911873,0.30742302536964417,-0.35644760727882385
200,joint0_back,-0.08756470680236816,0.006037394516170025,0.3373909592628479,-0.06883864104747772,-0.1182202398777008,-0.8162833452224731,-0.10250706225633621,-0.01208274532109499,0.3060276508331299,-0.3532603085041046
201,joint0_back,-0.08745088428258896,0.005249525420367718,0.33731821179389954,-0.05995607748627663,-0.11544661223888397,-0.8216722011566162,-0.10012258589267731,-0.012981109321117401,0.3044685423374176,-0.3504759669303894
202,joint0_back,-0.07851710915565491,-0.004122437443584204,0.33313533663749695,0.05245586484670639,0.024395886808633804,-1.0919097661972046,0.030088961124420166,-0.04055726155638695,0.23388879001140594,-0.2741170823574066
203,joint0_back,-0.07870960235595703,-0.0041493927128612995,0.33312252163887024,0.052669327706098557,0.022281894460320473,-1.0885181427001953,0.02729754149913788,-0.0406656339764595,0.2374340295791626,-0.2678971588611603
204,joint0_back,-0.07893634587526321,-0.004176880698651075,0.3331737220287323,0.05286568030714989,0.01935337297618389,-1.0831644535064697,0.023822668939828873,-0.04048999026417732,0.23970185220241547,-0.26434922218322754
205,joint0_back,-0.07916779071092606,-0.004203429911285639,0.3332306742668152,0.05304579436779022,0.016324801370501518,-1.0775781869888306,0.02024989388883114,-0.04025368392467499,0.24190738797187805,-0.261059045791626
206,joint0_back,-0.07932929694652557,-0.004223774652928114,0.33324483036994934,0.05319355055689812,0.014374041929841042,-1.074157953262329,0.01777026616036892,-0.03844534233212471,0.2444213628768921,-0.25808945298194885
207,joint0_back,-0.07946503907442093,-0.004241148941218853,0.33324939012527466,0.05332109332084656,0.012779977172613144,-1.0714143514633179,0.015686025843024254,-0.03589167445898056,0.24687910079956055,-0.2556682527065277
208,joint0_back,-0.07959546148777008,-0.004257138818502426,0.33325865864753723,0.0534340925514698,0.011213903315365314,-1.068672776222229,0.013666458427906036,-0.03299499675631523,0.24916519224643707,-0.25381553173065186
209,joint0_back,-0.07981960475444794,-0.004255905747413635,0.33332327008247375,0.053269077092409134,0.00821051374077797,-1.0629284381866455,0.009990015998482704,-0.029385413974523544,0.25281864404678345,-0.25316932797431946
210,joint1_pos,-0.07847712934017181,-0.004221376497298479,0.33414018154144287,0.05373978987336159,0.0182124562561512,-1.0640491247177124,0.012641736306250095,-0.019431082531809807,0.24511206150054932,-0.27237439155578613
211,joint1_pos,-0.07723204791545868,-0.004148108884692192,0.3349948525428772,0.05365859344601631,0.026680516079068184,-1.062172770500183,0.013681181706488132,-0.009137371554970741,0.2389264553785324,-0.292093962430954
212,joint1_pos,-0.07598273456096649,-0.004053039010614157,0.33583003282546997,0.05329149588942528,0.0351567417383194,-1.0604701042175293,0.01485168281942606,0.0010334651451557875,0.2328472137451172,-0.31134212017059326
213,joint1_pos,-0.07472512871026993,-0.0039446731097996235,0.33664438128471375,0.05274047702550888,0.043694350868463516,-1.0590139627456665,0.016162175685167313,0.010382476262748241,0.2264227420091629,-0.32966381311416626
214,joint1_pos,-0.07344970107078552,-0.00388986780308187,0.3374514579772949,0.05291060730814934,0.05226700007915497,-1.05765700340271,0.01770876720547676,0.020232636481523514,0.22012604773044586,-0.3489440083503723
215,joint1_pos,-0.07217570394277573,-0.0038157296366989613,0.33823931217193604,0.05281856656074524,0.06078861653804779,-1.0563453435897827,0.019259240478277206,0.030168529599905014,0.21429279446601868,-0.3677535355091095
216,joint1_pos,-0.07091596722602844,-0.003709846641868353,0.33900338411331177,0.05226597934961319,0.06916555762290955,-1.0549885034561157,0.020690908655524254,0.03998209908604622,0.2092907577753067,-0.3854285478591919
217,joint1_pos,-0.06967975199222565,-0.0035706530325114727,0.3397383391857147,0.051199302077293396,0.07734548300504684,-1.053571105003357,0.02192319929599762,0.0497339628636837,0.20566456019878387,-0.401518315076828
218,joint1_pos,-0.06846872717142105,-0.003418535692617297,0.3404436707496643,0.04988744109869003,0.08531489968299866,-1.0521007776260376,0.022962164133787155,0.060866497457027435,0.20458398759365082,-0.4169105887413025
219,joint1_pos,-0.06731194257736206,-0.0032095215283334255,0.34109440445899963,0.04764517769217491,0.09299245476722717,-1.050637125968933,0.02341150864958763,0.07264462858438492,0.20732764899730682,-0.4289730489253998
220,joint1_pos,-0.06625586003065109,-0.0029191765934228897,0.3416699767112732,0.04403109848499298,0.1000743955373764,-1.0490037202835083,0.022896574810147285,0.08594626188278198,0.21665488183498383,-0.4361129105091095
